Thread_Count,Handle_Count,CPU_Usage_Pct,Mem_Working_Set_MB,Page_Faults_Rate,IO_Read_Ops_s,IO_Write_Ops_s,IO_Read_Bytes_s,IO_Write_Bytes_s,Syscall_Rate,File_Open_Count_s,File_Delete_Count_s,File_Write_Entropy_Avg,Child_Processes_Spawned,Network_Conns_Per_Proc,Label,Is_Anomaly
3,1564,36.540278515806676,75.2152079968627,7986,12.250891961348735,1.1301513645295391,26.80996640020618,127.14377822723992,14725.424547339026,2,0,4.162217360723011,6,0,Attack_CodeInjection,1
22,743,48.24462064179636,114.74117221586009,4920,3711.58769119142,4443.6156783421475,20630593.154682383,185747767.7508571,133924.03155523687,150,111,7.790024702018852,2,1,Attack_Ransomware,1
13,382,8.466404879976322,141.21368049377543,175,12.784294228981816,9.426639231886256,428508.4324756253,219.48890074009688,488.3032994896863,12,0,2.3832436077227572,0,0,Benign,0
15,47,5.232485541170225,8.972710965721493,136,2.280433769150974,12.13126900453634,13606.37390609014,2088395.6598311693,2255.3376498810003,9,1,3.4012790505787533,0,0,Benign,0
11,123,1.9616206660049342,9.895208758492561,157,0.8905677470400938,6.5305569894748885,8845.00372204824,16130.798976070851,543.9518488377503,11,0,4.496255415100547,0,0,Benign,0
9,29,12.881597904487808,25.187725718386957,126,67.22637509769187,1.0624686230159217,29703.1795061512,19431.001512813655,23596.99862188498,6,1,3.550850524671102,0,0,Benign,0
10,152,3.5881256843442584,35.31226795436578,148,3.8236043797513277,9.385102797273593,570.5912456528271,797.3166401450546,664.7245964115517,2,0,2.3485044782167965,0,0,Benign,0
15,732,2.372220677758259,110.850787691737,155,10.03783590720306,4.1637315027004345,10506.743821039412,684.4572163226504,6562.289012605153,2,0,2.1612941374599517,0,1,Benign,0
13,106,4.8144434593173875,276.2112266091801,166,4.952562515185914,2.2181250704143514,789.5575756037204,24121.059553354084,1764.2053985776265,1,0,3.2044139714821767,0,0,Benign,0
16,246,0.9963136567355654,3.0578456528609093,151,1.305704553306492,1.4031927444590846,54938.963185774,5472.7138345170615,53.409444241713004,4,0,3.1445214538257695,0,1,Benign,0
15,186,1.3153353690247767,125.79615515043267,153,2.3635256156190203,14.442608034309629,44632.05633064923,21210.563954367055,1814.7374590880504,4,0,4.972364605360797,0,0,Benign,0
18,861,1.5373733791292452,4.439903190516334,143,3.4323982823609196,16.204779178424285,34150.82578044506,11939.310868864659,687.062332356766,3,0,3.4176839160321713,0,0,Benign,0
14,204,0.5504242655524606,56.5248234409912,159,484.2911410894174,0.8237210253993401,3879.483702853588,92.13524339722113,3813.6429752994536,4,0,2.1831837779918275,0,0,Benign,0
31,2125,67.16232171977383,288.66509436949104,5036,2510.065801306889,2182.6167753464106,35509818.92414021,401206550.178099,62424.447111610345,137,96,7.762248294992014,1,2,Attack_Ransomware,1
13,1398,0.4954773490188236,3.846544228202176,158,0.44128509656285037,0.08423142116842032,1221.8214892760593,1845.4528458576478,19189.181312127126,9,0,3.4410790095403105,0,0,Benign,0
11,575,1.1066302685779634,31.573582557943006,138,7.266523615304339,18.70733837655719,45028.91602494338,4787.965107146941,233.1373798247306,5,0,2.6013277792820206,0,1,Benign,0
14,142,1.2355315734287886,95.18373552146397,158,16.53575902743811,11.61479584977032,61342.57458701977,69.37753677536394,2523.5646817295824,2,0,3.2193605997741153,0,0,Benign,0
14,19,1.6696109844848297,21.89207180056688,146,8.663619326820776,2.2767639361042464,44189.1935353042,47.925259917965505,67.542002083391,8,0,3.936352670975061,0,0,Benign,0
9,993,0.9473397765714759,28.4076353927735,138,326.1904738413031,10.732309440759426,791.236274279006,1996.1050993562858,86.74772139092191,5,0,4.69356082193726,0,0,Benign,0
30,996,45.455198910999755,163.37768918923715,4978,1999.1252471226157,5207.07751759374,432968911.0860349,105730383.20282583,80662.40163214432,153,110,7.849488384140226,0,1,Attack_Ransomware,1
16,301,3.4425091087871333,36.424144812346185,167,18.67751626246589,6.259229827702041,1843.887420865493,640782.0466344304,1477.6375039343166,6,0,4.964757695810537,0,2,Benign,0
11,144,0.2435963276240573,154.28700943675187,152,82.73015346195864,3.10469115318924,83252.33136380943,23343.245051679445,3172.9406851898443,5,0,6.3894362870710895,0,0,Benign,0
21,81,0.8944591881282021,25.137452186133313,159,36.88990372316652,0.6918411753654009,238875.91519987144,8049.061982292817,332.3881625800339,5,0,3.4161218033648746,0,1,Benign,0
15,164,3.0337861306376275,52.94669543611188,145,21.16295066444251,1.503147232569293,674840.4797069445,125028.57000451017,879.0706172629245,4,1,2.3346626395678696,0,1,Benign,0
11,475,11.645868608490016,55.3939757123587,161,27.14201918490053,3.4936096629730073,62785.862491667714,435.7542708235472,708.3346979428413,5,0,2.1491992234320136,0,0,Benign,0
15,33,1.6608620475849274,226.15844362873776,133,8.592181810036887,1.2764971804582097,11869.958600709024,163193.79557169628,1224.324259904728,5,0,4.9652761834643515,0,1,Benign,0
10,387,1.2994983961581792,164.98531923369413,146,16.798257515589853,43.79772954589207,3570.559268740778,215.68548161693357,3368.8960813855506,5,0,3.8932171094697106,0,3,Benign,0
14,47,2.6449230493349356,13.624098255982926,157,16.174097366928887,2.927341316342442,1910.3995265048334,209.19971789685974,4579.169513442667,2,0,2.816114582183405,0,1,Benign,0
14,319,1.1934884372633017,30.756707856851218,139,15.234599326930663,2.0145432635266745,14487.559004226312,62232.661260178895,1387.65728022706,5,0,4.76212798500881,0,3,Benign,0
13,170,2.9498137834532283,6.5055228207312314,139,7.927564216040374,1.0220370487161208,17587.60597384163,7315657.965218144,1291.7270128616617,4,0,2.7200344676511214,0,2,Benign,0
16,326,1.957604254937656,21.237649851749662,148,2.847487287163068,3.8962832591104313,4508.426593233337,247.25604697657909,813.2311769085693,9,1,1.9359550877888145,0,1,Benign,0
14,44,1.4786155860914698,41.691779845745124,144,29.186337561954286,0.995531105289976,304.6829932988626,328.0927211063929,1179.874547024332,7,0,3.4411998594655446,0,0,Benign,0
6,1027,0.860168718821091,131.2489759543951,142,1.224703415040314,4.818827818578894,127748388.87798308,33918.433566113716,297.05162027585567,4,1,4.304039817917268,0,0,Benign,0
17,497,4.93991394256345,30.34329768524785,159,2.4450861552147867,12.380131231927784,568134.9231202523,171.74373804761916,2108.561750742803,5,0,3.343265990137023,0,0,Benign,0
17,255,5.588200902611302,32.67203450878934,155,64.87253269111349,3.3828216333927106,2996.0460592241025,5191.017506519288,7477.78305350769,6,0,3.538457310396113,0,0,Benign,0
7,182,3.546738948596165,19.04780684907767,152,2.111820728386053,2.478443250563527,14613.196311962665,74496.5226068739,49108.43330108901,1,0,2.7968496540615253,0,0,Benign,0
6,177,0.7083642531062059,36.53559409434415,153,55.31258518730731,8.528436915428433,18657.871978784846,11231.686413483852,11592.003527241493,6,0,4.254009041802485,0,0,Benign,0
15,397,1.3555363289734834,4.106376135718072,135,3.300654059354762,0.1467801761332888,278668.9285706381,34860.55582124818,20987.548938801887,5,0,3.9438697200116275,0,1,Benign,0
10,2082,1.9216505017265302,81.35168887957862,142,20.941411969272263,13.961771447109617,21448.16831510872,3429.835272752325,318.3958003272421,3,0,4.7197421984443695,0,1,Benign,0
14,56,3.462467814235237,27.70325047354452,153,2.9270141984345064,0.9755324015958391,25949.218743579106,4997.602942425055,226.5050431855624,4,0,3.572871567092958,0,0,Benign,0
9,2177,3.9975769703658934,43.5431843778989,148,2.5944018027924627,17.234503088095448,5852379.983510747,40603.81557733489,1004.7313062882637,5,0,3.994932158385641,0,0,Benign,0
11,873,2.3032273499327474,17.61892825242039,149,13.301384832914325,6.22809900656256,17678.36972821457,1391.0553503607814,743.312293079505,3,0,1.8208410658711853,0,0,Benign,0
12,172,0.9564128433472454,6.88130828480668,149,3.1822425842598903,3.508302877573602,1063384.144836706,5101.405687195106,11010.837419330097,5,0,4.831767542120095,0,0,Benign,0
14,224,2.2159026879683537,66.81194769003336,161,6.237578114525086,22.573677942202515,103845.92045896982,817.802312399224,1398.7841483955517,8,0,5.164843066709272,1,1,Benign,0
10,147,5.005712281335692,140.11412122708836,139,3.1527573394007047,19.006577902332584,657108.224406792,3743.824215628406,2725.4734863505305,6,0,3.512701682460776,0,1,Benign,0
10,164,2.452852067064235,4.880052443329215,142,2.356154934445479,2.1971973048168127,478270.5815666569,91534.14156994536,562.3121888492694,8,0,2.2161125322259236,0,0,Benign,0
16,36,1.123596622971249,19.350412108134982,149,6.850524854976559,5.0252021195964796,27022.116562817424,322.6309080577768,4539.082328784163,5,0,5.803181520617209,0,2,Benign,0
12,301,0.5607731810808523,4.444041686015572,145,24.562849011615597,10.406415416837122,184040.5856214503,846923.1157065737,632.5500383652469,1,0,4.121790417091829,1,0,Benign,0
5,3250,11.153642819209214,24.57899942706735,7879,0.3091536493949976,2.244466677114269,245.25797142909437,270.3220718732435,7205.651791925854,2,0,3.995797632473809,2,1,Attack_CodeInjection,1
16,600,0.41352806861752384,6.841393646377373,148,3.7941449308522,9.91913500377491,224171291.38956678,12200.933146877485,3140.990328935611,6,0,3.519596463231994,0,0,Benign,0
13,269,0.9922224369391857,28.702632661361726,130,5.220401210080031,3.599694971673958,1758.9800070161598,3825.7762902126838,99.49697293487269,5,1,2.206415801739925,0,0,Benign,0
12,167,8.522209921592156,44.07871925019327,163,60.418407966155506,1.4180664458739536,158114.87460526347,435.75929947354535,686.8691908192208,6,0,2.77069100144549,0,1,Benign,0
13,769,3.832030120203032,41.018093404114964,151,11.993085967118542,0.4702487054188051,6935.542150655723,1041.084152505445,1428.1786011873523,5,0,2.781624793715766,0,1,Benign,0
9,77,7.039221775331242,38.367620871137284,140,1.6289262012412031,4.012496627576852,3613.205192349239,18842.554482258583,272.2409354733659,4,0,2.569402609916139,0,0,Benign,0
8,235,4.380220836451617,12.255030823569971,183,13.502446357239574,14.599736745029714,13693.419241013877,131.81356599816385,1087.0906029266196,8,0,3.246488802517757,0,0,Benign,0
12,647,0.9950750151185431,3.7319675401318557,147,75.1086241403347,1.6581016463185174,2046.8079134689065,58.77936171024767,875.7437808882804,7,0,4.597811958819507,0,1,Benign,0
11,583,1.2966602268887635,57.64820315027944,165,13.407555311707428,1.8399841998283617,310820.7242356326,358714.7839392578,26545.267550791443,2,0,1.8423412937043604,0,0,Benign,0
16,690,4.7047452889073345,21.784891702950826,153,2.4278692063059135,15.24895121033227,10565797.792472206,94.30354963898101,1691.7827707350368,4,2,3.187279126214267,0,2,Benign,0
11,216,8.50215939794349,40.83089080152225,138,3.083456316357687,3.9918981304794943,32571.77115863773,2138.2338454360024,372.44625266814546,9,1,3.403726331240211,0,0,Benign,0
15,426,4.429503808575513,45.48715999221869,133,7.385514495668822,5.750737891963401,4226.850655691854,5.623417961096643,284.2009321525066,5,0,3.149372554542121,0,0,Benign,0
14,286,2.325914060658717,23.599487841315284,175,16.416216640941137,2.1888197131487623,4712889.046056835,254.01680063827268,3328.3701610956514,7,0,2.1247740950734313,1,1,Benign,0
14,133,2.6726876816653418,119.87555470479131,160,11.276498931716299,0.4841823715716884,213690.96529363492,10.566933444772786,133.6986276559035,8,0,1.7274876475344072,0,3,Benign,0
14,252,2.7690136068028695,15.12051568451611,161,2.08252077180621,10.968642818641905,93947.66023319078,7467184.76326237,9640.202195917771,7,3,3.8978986407691085,0,0,Benign,0
31,738,49.27846292978256,209.0574258140961,4979,1919.935932062967,4077.190741765925,155082965.047357,64931332.94475476,101486.24130892435,142,87,7.889572063091521,0,0,Attack_Ransomware,1
8,101,3.3166783446958616,9.890948670012607,149,2.3769509285704618,10.956827923538068,139156.15376974636,1569.550857011545,47.79957634710225,7,0,4.343772000423284,0,0,Benign,0
12,351,1.057542361174422,6.158739950536792,149,11.56422205463228,5.154672316705706,8327.509977663294,3961.207869965888,4536.957794810306,0,0,3.025372584754764,0,0,Benign,0
10,301,5.059065012243248,185.6626357484073,144,2.7455712970208346,0.530210769140985,2420934.122529596,75.30220826649247,2152.6412619981425,4,0,4.18087945382048,0,0,Benign,0
12,126,2.42236926646737,68.26978384163088,157,14.420446160263207,7.275515941120566,88.82565578979084,691.5906154176256,29.77951983727737,5,0,3.6469986209201206,0,1,Benign,0
15,51,1.0247813808074713,17.622038970367555,140,151.4770512242226,12.970675023047374,16279.735323082263,27914.69728598778,961.3043704597881,7,0,2.382881977639702,0,1,Benign,0
9,67,2.538787776364002,20.771744706660225,142,29.860228392254086,5.187710337966495,347608.5161922764,5023.6956935654825,4565.5537819988795,5,1,3.1535378537994436,0,0,Benign,0
17,95,0.7541031339390896,185.4650105988992,153,1.375988951007078,2.4892330708655828,138.50287146644206,133.17849735213875,3784.7135178694753,5,0,4.0041578958838855,0,1,Benign,0
19,85,1.596666522520789,51.975742378771415,164,0.7268074226024489,9.761749080520582,1370909.6530648107,185.9804465030444,7571.006897547688,3,0,4.156282430058571,0,1,Benign,0
11,1219,3.210819444529011,25.04260965028586,153,32.45921201148195,0.12893613780443774,27520.88764835192,4242.742635556214,419.34797883595,8,0,3.269292168993136,0,2,Benign,0
17,430,2.1125089053525956,22.948967639689826,136,4.439530566480057,51.48029124945098,2899432.661505784,6.124252047391044,254.4243371204299,2,0,4.513663894935101,0,0,Benign,0
12,106,2.6918800255521362,114.37934334196353,150,21.442946406063648,5.06366493452828,254359.79773882203,865.2181081505215,22077.878021860575,6,0,5.05959505305926,0,0,Benign,0
13,168,0.3011289817736819,28.66402287018615,154,2.115867718482039,12.427520610922276,2028868.6625464926,137212.06101460417,1882.9693157506558,7,0,4.892184041459236,0,0,Benign,0
12,1815,1.4387203151591739,9.908309441018575,146,5.684177191684072,8.20527130455781,10636.276394964361,523719.8916012631,5531.844195568008,6,0,1.8923672728687542,0,1,Benign,0
10,314,6.445786588994259,15.06818578154912,136,50.329453375940005,1.4534437892827794,3889.445980276246,3510.3289886350867,111.67775466713833,5,0,1.767172856289086,0,1,Benign,0
14,2034,3.2425761278132548,30.771701331488757,159,7.191610738372447,1.2401622975996371,2162.7927118860416,42710.62883430814,145.31607804647683,10,0,4.341541499874766,0,0,Benign,0
15,173,3.070343778612975,71.89891997261984,175,4.008311351069176,0.4715245877461291,229823.56606540183,58296.86136698986,3197.0296730978857,6,0,3.4218131185092986,0,0,Benign,0
14,144,0.740861560340021,180.1730671523529,131,7.37262822553634,16.828108601476625,315973.9636320767,2079.71244531939,24172.49226753143,4,0,3.023126435883169,0,0,Benign,0
14,266,0.8445738706525017,32.04449220890276,147,13.271766827163637,1.326408743358183,6659.729638792305,216.45285185492747,4438.28300793854,2,1,3.093348815415168,0,1,Benign,0
11,1218,0.7961456651930191,7.319471786589676,141,11.603428129787316,1.0172802571683046,61438.7927745274,416.4422294486273,577.3804512630347,3,0,1.3035613156924075,0,1,Benign,0
10,210,1.0032095173665472,51.82732408354905,151,7.477153821945772,6.838391733001289,251827.99350915352,25976.70530788738,432.93508515402544,6,0,4.963165620373749,0,1,Benign,0
15,803,0.8169474248495733,23.00219008902939,130,13.917749351737614,5.92349129029353,13067.243959311663,47629.91834414101,1133.4564557943534,3,0,4.625588374127346,1,2,Benign,0
10,2783,8.47101672045886,63.31548742717404,8000,2.1758223358287325,1.4411244678318849,131.70693697676518,105.30422782287823,3464.114259932322,1,0,5.962912863526267,3,1,Attack_CodeInjection,1
10,152,0.9840170849488938,14.948326946988521,143,6.8169484043735675,6.747388139660756,43464.10922354404,62280.90188847192,2014.7710899975025,4,0,3.1190512730766624,0,0,Benign,0
13,153,1.1325846027413211,41.57443861130127,131,30.59040452753485,13.910519257712249,7796.640256987604,1088.187430570694,264.8315004079966,12,0,3.356094888900919,0,0,Benign,0
28,1240,74.14215530269408,261.1530870913509,5051,3911.636525339016,2320.0553610519696,34487545.147741534,44126768.08144409,43205.81202396267,155,114,7.800455848191985,1,2,Attack_Ransomware,1
15,335,3.436305224641891,113.01745466401248,146,7.86773836748478,8.884871559041475,4289.816868974847,77.84929535618396,198.17624710917693,2,0,2.431556134244609,0,0,Benign,0
10,141,4.534981302617218,30.06735955284272,167,49.518332479326716,1.5614026936326937,41398.844891810186,33.67672938581434,864.7350424352156,4,0,3.033523347302298,0,1,Benign,0
11,59,2.0748012542152097,44.8150298507766,141,65.28077552521408,12.688284172578316,11924.020168392874,4216.493367210669,733.551912589543,10,0,3.1585710233407265,0,1,Benign,0
16,314,0.6530545023347117,4.793284463540426,146,20.95656989993544,2.4610539638224376,179.10384189706642,3073460.114209241,1176.2462416832736,0,0,2.669413509230782,0,1,Benign,0
8,92,0.8829237147793498,11.534356806436396,140,6.774646320312473,2.631836465322188,7810.317438070566,7760.253551812826,174.98366968902303,8,0,2.196564737266163,0,0,Benign,0
16,222,2.015040054081965,17.232788462236662,133,42.84838765837719,29.105265141709637,75774.62109892532,568.2484371646497,221.93559312888755,7,0,4.273230577309162,0,2,Benign,0
16,648,0.5423658721185509,372.2741351068438,170,7.1082178018686735,0.03087979663210857,2938410.847971018,12614.060800554438,268.05155126380674,6,0,2.897853152156114,0,0,Benign,0
8,356,4.6943705719560676,534.7456546182043,151,2.587449812798943,0.21091898271674836,1897.5586623359136,28016.592436499384,475.21532990257924,2,0,2.539049484221022,0,1,Benign,0
15,23,0.7570580512440758,32.14893945972282,153,35.68117952045732,0.6054408226584524,170.2441421335074,523.696787437837,695.151799470611,3,1,1.1125712486865145,0,2,Benign,0
7,271,1.9554734010958437,41.71930851117914,139,0.5049059688698736,27.303720499308064,463.9343416662396,720942.1465895285,10865.418693329306,4,0,3.722030267636503,0,0,Benign,0
21,238,4.922817196839561,84.50863707625254,163,12.023943196083524,0.9593246960643685,1648.6784827627273,108.78863194040638,377.28429527040885,7,0,1.9544757164384963,0,0,Benign,0
13,89,2.890162824864938,67.76249972744588,159,38.368548070873494,4.752192916271235,31974.53831177091,631.3744629254512,9255.483296611343,4,1,4.361934277221873,1,1,Benign,0
13,258,1.3404540088588597,14.503962829558548,165,0.7554127529446274,1.4496261031458255,3144111.5192267154,19.83018152650504,568.5074515436714,7,0,5.5809311731388,0,0,Benign,0
17,238,1.4814855017235045,73.01527355863149,132,42.70310924322224,2.846221143190026,212645.39177234692,15493.63798537252,1403.984496954543,3,0,3.4205666026170993,0,0,Benign,0
7,6622,0.17257868943010735,73.13869492529453,8100,1.1494544903103336,8.36621106818088,267.45177202599604,66.05071321389703,6289.328285051625,1,0,2.146326687217081,2,0,Attack_CodeInjection,1
17,180,1.3281048744974828,17.366298518629467,146,38.73642479517115,8.836841586895092,4082.802714789351,2964451.7316855,2581.3960473756288,7,1,3.011736435133746,0,0,Benign,0
19,87,3.888501456027432,26.169221220829282,180,4.30831885465924,2.1781582838663334,6271.433389429282,149.42925235522515,918.981904576138,4,1,2.4609905418482843,0,1,Benign,0
7,1326,2.77276883759629,0.39440103422584527,156,0.800700520839875,21.991363964175868,14388.152390796246,7518.609919574336,38483.86295344715,3,0,5.442459194179252,0,1,Benign,0
7,2191,18.560686382140762,54.52636836017604,130,15.377973303147847,7.533241479854878,60418.48478646509,838.1449556517912,1400.3406987431983,6,0,5.853716522382761,1,0,Benign,0
12,234,3.1067208741579364,213.55635592159274,161,6.079507281923214,8.935993110037845,8665.467180893738,732.2579772752301,816.6946129712625,5,0,5.996241131835203,0,2,Benign,0
10,278,0.5628829306219519,23.024022866390954,155,2.8493688422034116,12.579682037681794,1087.4459825370259,4203.914518011003,637.3787927163171,7,0,4.329932773637541,0,1,Benign,0
12,103,1.319981749056356,117.32525455649845,151,2.2238395760319616,11.682204846632514,29507.870403743997,93.89417750313494,2286.486621639377,7,0,4.143652844341537,0,0,Benign,0
10,84,0.8713554688433663,9.731263163774898,166,8.634257789355576,3.707404025405792,104.42602832153987,75.8307157077166,46532.26721965773,5,0,3.2302522620644307,0,0,Benign,0
8,328,3.4282489274630814,13.690744570869484,161,19.749930654172424,4.61522786002802,12903.027738120254,586.5338792856694,1513.8607473271995,5,0,3.57482237329131,0,2,Benign,0
10,683,2.001789778629566,11.290844277908242,155,0.30348736589168807,9.832283392850604,188950.00657835224,1613.7442812235938,760.7746821237847,3,0,3.4032231543683213,0,0,Benign,0
15,668,1.1233828659349983,5.106264784871814,169,8.710636401742322,0.619351090762985,89695.2379003402,662.8017922557526,141.42918388250925,4,0,4.009862471804377,0,1,Benign,0
12,749,2.0774696108901214,37.81463700999264,136,2.4411177820132903,3.664829100540107,27475.921999996954,38.16730980211086,434.4333685528929,1,0,3.6916256031571,0,0,Benign,0
12,210,1.5457211471203205,29.815335501542183,133,8.930353688375655,13.990315088832732,293.0989454473928,7649.978747573676,798.906035424242,3,0,4.693508938725488,0,0,Benign,0
17,871,49.167216616653434,469.04399741340785,5009,3632.1951093175685,3687.954658944068,153510120.3927976,25519266.715607684,34271.953310327706,157,90,7.801167815918689,0,0,Attack_Ransomware,1
19,385,3.6785604918625596,33.50001457154423,162,39.632464545332034,26.548268024070527,46094.22244092789,5489.7478367995,1115.45255221572,4,0,3.21258175716651,0,2,Benign,0
8,234,2.3046390510664945,29.552421156839024,139,29.447522373900732,15.74644521513609,4466.335641103577,755.899211315543,123.64743806751527,4,0,3.5195196722253916,0,1,Benign,0
8,489,3.453032313402112,129.09041452649808,170,3.3889698018083485,3.3332235319575902,66.00855065606859,1851.646678243039,6191.156328787168,5,0,4.8505993388836375,0,0,Benign,0
31,1260,61.86596629129093,327.49837814789953,5044,2143.7796070465065,3514.445654056536,52028330.03516349,62863738.064738706,105539.62433480386,158,100,7.810885663971795,0,0,Attack_Ransomware,1
14,311,1.6981092539754912,6.102314932291779,145,0.8790986522658398,70.41234727621219,26141.468067742666,283.2848644134364,8312.975651913734,5,0,4.740275933248624,0,1,Benign,0
4,1968,23.479410099952766,84.09468311854317,7954,4.944266868191968,2.1983985458812785,200.7479319485707,212.4261888751058,6491.063727015845,3,0,4.55946431127314,4,2,Attack_CodeInjection,1
23,1555,68.70055461551803,90.19139879796735,4982,2709.7944255308407,4847.976482413275,180629140.61197758,26607102.519303083,58834.85080723724,159,112,7.859248506202641,2,3,Attack_Ransomware,1
11,623,0.6535487492462506,15.990516199749191,140,4.472535039736967,0.8233201679100821,9313.154720893002,50301.87912463848,104.47562402546518,7,0,5.497468395609413,0,0,Benign,0
12,55,2.119676795974914,215.87151886751508,138,22.48584579399847,4.645083460823386,1152.3877137351706,8792.150255564606,103.91454231104511,3,0,4.36199132561229,0,0,Benign,0
17,26,1.937684993276961,66.6943604173886,136,2.735150505983527,46.398761992089895,187717.52174270523,33877.84055550777,495.1320833786078,8,0,4.5288513615571695,0,3,Benign,0
16,684,3.970572687573647,66.32952315016239,153,23.849017118508243,6.448647171812188,6184.077971981773,74929.24577405273,1598.2956794091633,7,0,5.203481556709515,1,0,Benign,0
18,24,1.2452193486825724,98.09999099619601,158,8.055882440494251,9.185939807222923,283926.7579596381,37004.0436449154,211.26204417841055,12,0,1.9162622849851048,0,0,Benign,0
8,374,0.8947314248727087,12.686593580673012,142,0.8594475968131607,11.566991883199268,4639.04701356843,2584.332867207723,25.929464005449823,2,0,1.7385472156939692,0,1,Benign,0
10,243,1.7589262051570793,17.112034069413788,156,31.121761496185126,4.926437065585424,193162.36452660503,54414.08884259141,802.7754833056968,7,0,3.227196896236557,0,0,Benign,0
13,293,1.467266610260024,14.333479141973035,141,0.7085287958154657,8.852258485181922,11215.243176595603,33356.507115867054,221.62889460427334,3,0,3.024765472059807,0,0,Benign,0
16,115,2.0190566281344484,40.604447756267895,136,41.60693283702483,0.665203435702881,9413.771148687112,388.4405167688136,2547.5109250782566,6,0,2.167647748933077,1,0,Benign,0
15,217,4.216303532657258,15.370166097044487,129,107.11158576143386,5.650618911881187,1845.1282537972347,28150.442902086503,229.30539120779633,7,0,5.145891379436503,0,0,Benign,0
21,29,0.3806727464218013,78.7971396915411,138,3.3978867762964287,19.478167862151373,29831.461419490897,138162.0621572735,1228.2060898063396,6,1,3.7127669785236015,0,0,Benign,0
17,1662,68.01589958128518,103.27342373151329,5001,2421.3985024286826,3891.6469411379358,386876351.0573194,60420383.163671054,54992.46265346484,155,96,7.7548943877367105,0,1,Attack_Ransomware,1
14,147,5.062090101474074,16.187757458048992,135,0.21529246009194686,1.9184990817171863,279289.6671777955,247.42975981442154,2859.4078448160494,6,0,3.692170623206471,0,0,Benign,0
14,203,1.9224892214277294,22.358775287325823,159,1.3370480379925598,7.263429699370387,101972.71906152208,3053.8665347894002,225.960688592414,4,0,3.522126889804428,0,0,Benign,0
24,996,62.359559862456,326.69485012880097,4987,1968.1054369348951,4381.584408293931,189304972.21201912,26036128.27514782,28685.614553112486,153,100,7.88106934185078,0,3,Attack_Ransomware,1
15,335,2.4132176870284163,45.160970639983866,122,74.07283353637928,6.148661816222142,488.8796493279055,42737.14823257487,3084.7160151767384,8,0,3.852481122886905,0,0,Benign,0
14,174,1.341675360555162,33.34660700669071,156,0.9101413757917454,2.35822084131663,18097.356731243148,1184.4403372729464,839.4261957061565,2,0,1.8682828823127673,0,0,Benign,0
8,3174,12.884188731096724,35.52363279314904,7932,0.7981417988388495,2.8744045054996152,1245.5340070462576,85.5082677363376,5781.422153144364,2,0,3.0640808638375647,5,1,Attack_CodeInjection,1
9,1151,9.166618663048473,63.45306553731929,7947,2.711374230708647,4.313879505347294,147.2572789229697,102.39038494815998,4575.892971346427,0,0,3.9880350108660854,8,0,Attack_CodeInjection,1
10,5581,24.52732631318916,30.038579457730638,7940,1.3313225087357652,2.3219729313879434,170.93853902585735,156.21754472207718,10169.30713728418,4,0,3.146608830271094,3,2,Attack_CodeInjection,1
8,492,2.5021497783662627,160.0477871896312,168,1.4499312562971978,16.797147075755973,858.4912894687886,18865.982033174576,1537.4842328402658,4,0,4.653952003254191,0,0,Benign,0
6,151,3.597322590463452,58.048635520787535,131,1.6515903657340891,50.3175620087136,1474751.861672675,929.6714778127262,1547.9068858108992,5,0,3.0334129805887176,0,4,Benign,0
12,133,0.41952824813251305,41.42743193432425,157,25.16847238771362,16.220755222835862,790.4209108992096,32756.17377045821,621.4047750132023,2,0,5.381537793607869,0,1,Benign,0
16,31,2.98988868026269,15.672931934927155,154,15.580813129638418,0.6992127126934852,17279982.90805214,2526.710070424742,2971.2416468041797,4,0,2.0086086663342613,0,0,Benign,0
16,476,1.9432574482113187,7.20435917755914,137,39.702276789778495,4.93132855460391,24279.305426819486,28174.121315992285,2403.68450175052,7,1,2.7854110172835593,0,1,Benign,0
10,114,0.39787869431548173,145.51730834535533,157,25.28190721389617,3.7326612337329816,207655.20019914294,2402.4783103065693,920.7723368884417,7,0,4.287809208512314,0,0,Benign,0
13,644,0.6776607219218542,11.541661157193435,140,1.7020424339766635,2.712406314604801,287.81066444433407,2004.84922061275,221.22708792817545,9,1,2.329292500782965,0,0,Benign,0
12,352,1.0764941880485064,14.174364659539862,137,3.9999875222174444,6.346998412601461,402.3891317719737,3163528.556266366,1321.8475916069876,6,0,1.7643856327078093,0,1,Benign,0
11,433,1.559602013578241,49.508851781167294,132,7.17250072187401,0.6889315133415785,1165282.5622828559,4452.1083001150755,3885.7358310971845,3,0,2.3067351350556162,0,1,Benign,0
10,113,2.2582314100765646,18.353345777514694,156,49.22471268683117,2.2431420109446227,37093.27726292105,4114484.4613356683,1756.7623701890639,8,0,4.463352619501403,1,0,Benign,0
10,187,1.2729305500695824,5.224441164964235,160,3.1152051848603053,13.526475452252559,22731.499529027802,14938.222012180015,7509.19797916201,5,0,3.663591664589887,0,1,Benign,0
11,385,1.4447400445540826,11.478691674151529,157,2.53106016825786,0.7331593900039369,40385.88900835002,20959.71845625478,687.0418518727746,2,0,4.9701718616289865,0,0,Benign,0
22,2198,86.32878275406995,243.30134434735933,4967,2770.9051881623836,3934.9408259468614,43574481.35287012,74865668.27769344,65019.86905843598,148,96,7.948253856403056,5,2,Attack_Ransomware,1
